state,GDP,Rndrng_Prvdr_State_Abrvtn,Mean_Discharge,Mean_Covered,Mean_Total_Payment,Mean_Medicare_Payment,Medicare_Coverage
RI,60770.6,OR,28.105194805194806,57770.03453896104,19002.067285714285,16207.908032467532,0.8529549858321259
SC,245359.5,OR,28.105194805194806,57770.03453896104,19002.067285714285,16207.908032467532,0.8529549858321259
SD,55681.2,OR,28.105194805194806,57770.03453896104,19002.067285714285,16207.908032467532,0.8529549858321259
TN,379007.1,OR,28.105194805194806,57770.03453896104,19002.067285714285,16207.908032467532,0.8529549858321259
TX,1789933.4,OR,28.105194805194806,57770.03453896104,19002.067285714285,16207.908032467532,0.8529549858321259
UT,202133.4,OR,28.105194805194806,57770.03453896104,19002.067285714285,16207.908032467532,0.8529549858321259
VT,34018.6,OR,28.105194805194806,57770.03453896104,19002.067285714285,16207.908032467532,0.8529549858321259
VA,556992.6,OR,28.105194805194806,57770.03453896104,19002.067285714285,16207.908032467532,0.8529549858321259
WA,612969.1,OR,28.105194805194806,57770.03453896104,19002.067285714285,16207.908032467532,0.8529549858321259
WV,76547.9,OR,28.105194805194806,57770.03453896104,19002.067285714285,16207.908032467532,0.8529549858321259
WI,340591.1,OR,28.105194805194806,57770.03453896104,19002.067285714285,16207.908032467532,0.8529549858321259
WY,36330.4,OR,28.105194805194806,57770.03453896104,19002.067285714285,16207.908032467532,0.8529549858321259
AL,230892.1,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
AK,50475.2,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
AZ,382072.3,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
AR,133969.1,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
CA,3020173.4,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
CO,391263.3,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
CT,276223.3,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
DE,75818.6,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
DC,144720,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
FL,1116726.8,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
GA,625425.7,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
HI,82535.5,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
ID,85927.8,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
IL,856942.9,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
IN,373781.6,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
IA,196982.9,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
KS,177580.9,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
KY,216865.6,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
LA,232527.8,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
ME,70740,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
MD,410931,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
MA,585150.3,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
MI,520105.3,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
MN,376814.4,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
MS,115123.4,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
MO,330249.9,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
MT,52355.8,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
NE,134580.8,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
NV,172562.6,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
NH,88337.7,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
NJ,620085.9,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
NM,98790,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
NY,1740804.7,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
NC,598915.9,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
ND,54422.9,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
OH,684382.5,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
OK,190063.6,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
OR,247966.7,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
PA,771613.2,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
RI,60770.6,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
SC,245359.5,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
SD,55681.2,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
TN,379007.1,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
TX,1789933.4,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
UT,202133.4,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
VT,34018.6,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
VA,556992.6,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
WA,612969.1,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
WV,76547.9,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
WI,340591.1,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
WY,36330.4,PA,33.46406677970523,80652.28097691404,15732.523121168644,12614.740636494065,0.8018256537325855
AL,230892.1,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
AK,50475.2,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
AZ,382072.3,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
AR,133969.1,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
CA,3020173.4,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
CO,391263.3,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
CT,276223.3,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
DE,75818.6,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
DC,144720,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
FL,1116726.8,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
GA,625425.7,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
HI,82535.5,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
ID,85927.8,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
IL,856942.9,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
IN,373781.6,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
IA,196982.9,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
KS,177580.9,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
KY,216865.6,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
LA,232527.8,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
ME,70740,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
MD,410931,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
MA,585150.3,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
MI,520105.3,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
MN,376814.4,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
MS,115123.4,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
MO,330249.9,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
MT,52355.8,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
NE,134580.8,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
NV,172562.6,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
NH,88337.7,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
NJ,620085.9,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
NM,98790,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
NY,1740804.7,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
NC,598915.9,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
ND,54422.9,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
OH,684382.5,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
OK,190063.6,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
OR,247966.7,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
PA,771613.2,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
RI,60770.6,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
SC,245359.5,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
SD,55681.2,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
TN,379007.1,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
TX,1789933.4,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
UT,202133.4,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
VT,34018.6,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
VA,556992.6,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
WA,612969.1,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
WV,76547.9,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
WI,340591.1,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
WY,36330.4,RI,31.847396768402156,41724.70457809695,14186.77987432675,12050.685619389587,0.8494306478383606
AL,230892.1,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
AK,50475.2,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
AZ,382072.3,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
AR,133969.1,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
CA,3020173.4,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
CO,391263.3,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
CT,276223.3,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
DE,75818.6,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
DC,144720,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
FL,1116726.8,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
GA,625425.7,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
HI,82535.5,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
ID,85927.8,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
IL,856942.9,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
IN,373781.6,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
IA,196982.9,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
KS,177580.9,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
KY,216865.6,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
LA,232527.8,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
ME,70740,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
MD,410931,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
MA,585150.3,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
MI,520105.3,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
MN,376814.4,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
MS,115123.4,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
MO,330249.9,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
MT,52355.8,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
NE,134580.8,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
NV,172562.6,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
NH,88337.7,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
NJ,620085.9,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
NM,98790,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
NY,1740804.7,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
NC,598915.9,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
ND,54422.9,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
OH,684382.5,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
OK,190063.6,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
OR,247966.7,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
PA,771613.2,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
RI,60770.6,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
SC,245359.5,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
SD,55681.2,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
TN,379007.1,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
TX,1789933.4,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
UT,202133.4,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
VT,34018.6,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
VA,556992.6,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
WA,612969.1,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
WV,76547.9,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
WI,340591.1,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
WY,36330.4,SC,35.706729159691996,74673.02756277201,15138.292674924674,12537.523163709408,0.8281992846179261
AL,230892.1,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
AK,50475.2,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
AZ,382072.3,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
AR,133969.1,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
CA,3020173.4,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
CO,391263.3,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
CT,276223.3,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
DE,75818.6,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
DC,144720,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
FL,1116726.8,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
GA,625425.7,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
HI,82535.5,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
ID,85927.8,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
IL,856942.9,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
IN,373781.6,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
IA,196982.9,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
KS,177580.9,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
KY,216865.6,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
LA,232527.8,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
ME,70740,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
MD,410931,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
MA,585150.3,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
MI,520105.3,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
MN,376814.4,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
MS,115123.4,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
MO,330249.9,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
MT,52355.8,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
NE,134580.8,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
NV,172562.6,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
NH,88337.7,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
NJ,620085.9,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
NM,98790,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
NY,1740804.7,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
NC,598915.9,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
ND,54422.9,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
OH,684382.5,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
OK,190063.6,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
OR,247966.7,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
PA,771613.2,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
RI,60770.6,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
SC,245359.5,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
SD,55681.2,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
TN,379007.1,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
TX,1789933.4,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
UT,202133.4,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
VT,34018.6,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
VA,556992.6,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
WA,612969.1,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
WV,76547.9,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
WI,340591.1,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
WY,36330.4,SD,35.98705501618123,52780.26478964401,15166.851132686084,13671.065436893205,0.9013779668101765
AL,230892.1,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
AK,50475.2,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
AZ,382072.3,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
AR,133969.1,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
CA,3020173.4,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
CO,391263.3,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
CT,276223.3,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
DE,75818.6,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
DC,144720,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
FL,1116726.8,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
GA,625425.7,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
HI,82535.5,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
ID,85927.8,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
IL,856942.9,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
IN,373781.6,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
IA,196982.9,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
KS,177580.9,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
KY,216865.6,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
LA,232527.8,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
ME,70740,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
MD,410931,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
MA,585150.3,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
MI,520105.3,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
MN,376814.4,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
MS,115123.4,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
MO,330249.9,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
MT,52355.8,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
NE,134580.8,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
NV,172562.6,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
NH,88337.7,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
NJ,620085.9,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
NM,98790,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
NY,1740804.7,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
NC,598915.9,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
ND,54422.9,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
OH,684382.5,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
OK,190063.6,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
OR,247966.7,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
PA,771613.2,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
RI,60770.6,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
SC,245359.5,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
SD,55681.2,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
TN,379007.1,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
TX,1789933.4,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
UT,202133.4,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
VT,34018.6,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
VA,556992.6,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
WA,612969.1,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
WV,76547.9,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
WI,340591.1,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
WY,36330.4,TN,36.55721873491067,64235.862626750364,14528.190659101883,11703.646745533559,0.805581852562022
AL,230892.1,TX,34.76220045478398,91464.19226517405,16330.95870124191,13641.717877383244,0.8353286617732884
